Arn_x,DataSetId,Name,CreatedTime,LastUpdatedTime,ImportMode,RowLevelPermissionTagConfigurationApplied,ColumnLevelPermissionRulesApplied,DataSetName,ScheduleId,Interval,DayOfWeek,DayOfMonth,Timezone,TimeOfTheDay,RefreshType,Arn_y,LastUpdatedTime_IST
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a1104c5c-1854-461f-8674-6e1c86b34b35,a1104c5c-1854-461f-8674-6e1c86b34b35,Rewarded video user platform retention - Redshift,2023-01-31 09:58:27.482000+00:00,2023-09-10 10:05:19.156000+00:00,SPICE,False,False,Rewarded video user platform retention - Redshift,a1fc5f7f-7b32-4248-a340-06a806aa2bf6,WEEKLY,SUNDAY,,Asia/Calcutta,15:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a1104c5c-1854-461f-8674-6e1c86b34b35/refresh-schedule/a1fc5f7f-7b32-4248-a340-06a806aa2bf6,2023-09-10 15:35:19.156000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a135e712-b763-43e3-ab83-e351ed21becf,a135e712-b763-43e3-ab83-e351ed21becf,mo_engage_uninstall_data,2023-06-09 07:11:03.488000+00:00,2023-09-11 04:44:08.301000+00:00,SPICE,False,False,mo_engage_uninstall_data,26e5f979-ff7f-4600-a1d8-f28a3677e9c3,DAILY,,,Asia/Calcutta,10:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a135e712-b763-43e3-ab83-e351ed21becf/refresh-schedule/26e5f979-ff7f-4600-a1d8-f28a3677e9c3,2023-09-11 10:14:08.301000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a1f0c2f4-a410-408f-821f-79ff0c5c2e08,a1f0c2f4-a410-408f-821f-79ff0c5c2e08,author_translator_driver - Redshift,2023-05-10 13:05:13.072000+00:00,2023-09-11 04:56:41.510000+00:00,SPICE,False,False,author_translator_driver - Redshift,5285ed93-655e-4edf-b014-f90674c64764,WEEKLY,MONDAY,,Asia/Calcutta,10:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a1f0c2f4-a410-408f-821f-79ff0c5c2e08/refresh-schedule/5285ed93-655e-4edf-b014-f90674c64764,2023-09-11 10:26:41.510000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a1f0c2f4-a410-408f-821f-79ff0c5c2e08,a1f0c2f4-a410-408f-821f-79ff0c5c2e08,author_translator_driver - Redshift,2023-05-10 13:05:13.072000+00:00,2023-09-11 04:56:41.510000+00:00,SPICE,False,False,author_translator_driver - Redshift,e8117020-1eeb-4655-977d-d2d4b6052f39,MONTHLY,,1,Asia/Calcutta,11:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a1f0c2f4-a410-408f-821f-79ff0c5c2e08/refresh-schedule/e8117020-1eeb-4655-977d-d2d4b6052f39,2023-09-11 10:26:41.510000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a210484f-e560-4405-9132-465190bf1c37,a210484f-e560-4405-9132-465190bf1c37,Novel Weekly Publishing post WBP,2023-06-24 10:41:47.170000+00:00,2023-09-11 11:03:07.167000+00:00,SPICE,False,False,Novel Weekly Publishing post WBP,9b840ef9-3835-44cf-91cd-62223b2eee0f,DAILY,,,Asia/Calcutta,16:32,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a210484f-e560-4405-9132-465190bf1c37/refresh-schedule/9b840ef9-3835-44cf-91cd-62223b2eee0f,2023-09-11 16:33:07.167000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a21aeffd-6565-4413-bc43-a1363eecf077,a21aeffd-6565-4413-bc43-a1363eecf077,First Instance Spend Churn return Novels v2,2023-04-26 12:54:18.569000+00:00,2023-09-11 11:35:08.137000+00:00,SPICE,False,False,First Instance Spend Churn return Novels v2,2c34a013-d7dc-4a99-b8fd-014d0d1b0637,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a21aeffd-6565-4413-bc43-a1363eecf077/refresh-schedule/2c34a013-d7dc-4a99-b8fd-014d0d1b0637,2023-09-11 17:05:08.137000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a2340912-10b0-4d89-bf99-dee43d05c595,a2340912-10b0-4d89-bf99-dee43d05c595,"Daily, Weekly, Monthly Retention on User IDs",2023-08-16 20:04:16.013000+00:00,2023-09-04 16:54:22.076000+00:00,SPICE,False,False,"Daily, Weekly, Monthly Retention on User IDs",6d608f4d-6b9a-4fc1-84cb-5616c4b713aa,WEEKLY,MONDAY,,Asia/Calcutta,22:05,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a2340912-10b0-4d89-bf99-dee43d05c595/refresh-schedule/6d608f4d-6b9a-4fc1-84cb-5616c4b713aa,2023-09-04 22:24:22.076000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a28d1bcb-64af-45bb-9cd1-16ceca2c237d,a28d1bcb-64af-45bb-9cd1-16ceca2c237d,Coins Spent Per week post allocation(usertgxbingertg),2023-04-27 10:07:58.686000+00:00,2023-09-10 18:32:44.551000+00:00,SPICE,False,False,Coins Spent Per week post allocation(usertgxbingertg),6432e90b-0efa-494a-9365-a6b2938116b7,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a28d1bcb-64af-45bb-9cd1-16ceca2c237d/refresh-schedule/6432e90b-0efa-494a-9365-a6b2938116b7,2023-09-11 00:02:44.551000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a323099b-ef6b-418e-8958-e600eab6303e,a323099b-ef6b-418e-8958-e600eab6303e,incent campaigns details info with exp variant - Redshift,2023-05-24 12:33:39.242000+00:00,2023-09-11 08:45:18.889000+00:00,SPICE,False,False,incent campaigns details info with exp variant - Redshift,81a4a2dd-9c53-4c69-bb73-5f15af059f5c,DAILY,,,Asia/Calcutta,14:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a323099b-ef6b-418e-8958-e600eab6303e/refresh-schedule/81a4a2dd-9c53-4c69-bb73-5f15af059f5c,2023-09-11 14:15:18.889000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a3403740-1f83-4572-88a7-7d5288c17964,a3403740-1f83-4572-88a7-7d5288c17964,Median Coins Spent Per day Post Activation Novels,2023-04-26 20:34:28.479000+00:00,2023-09-10 11:08:36.944000+00:00,SPICE,False,False,Median Coins Spent Per day Post Activation Novels,8db5d926-7784-404a-89b0-a921a5a578b9,WEEKLY,SUNDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a3403740-1f83-4572-88a7-7d5288c17964/refresh-schedule/8db5d926-7784-404a-89b0-a921a5a578b9,2023-09-10 16:38:36.944000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a409d98e-a8cf-47b9-ac0f-a90525b30f53,a409d98e-a8cf-47b9-ac0f-a90525b30f53,Active Users Monthly Retention - redshift,2023-04-19 07:30:08.257000+00:00,2023-09-02 02:45:32.958000+00:00,SPICE,False,False,Active Users Monthly Retention - redshift,c879c966-2968-4dee-b6b9-41d687af6d9a,MONTHLY,,2,Asia/Calcutta,07:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a409d98e-a8cf-47b9-ac0f-a90525b30f53/refresh-schedule/c879c966-2968-4dee-b6b9-41d687af6d9a,2023-09-02 08:15:32.958000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a445e339-ac14-44e8-9f71-04e5ced406af,a445e339-ac14-44e8-9f71-04e5ced406af,autoplay_past3_days_redshift,2023-04-03 02:43:27.977000+00:00,2023-09-10 18:31:28.958000+00:00,SPICE,False,False,autoplay_past3_days_redshift,5eda4ce4-358b-451c-b188-ef1dfab0fdb7,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a445e339-ac14-44e8-9f71-04e5ced406af/refresh-schedule/5eda4ce4-358b-451c-b188-ef1dfab0fdb7,2023-09-11 00:01:28.958000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a47060de-cc96-4e50-bc14-3e1b2232836e,a47060de-cc96-4e50-bc14-3e1b2232836e,Engagement metrics Novel Revenue  Redshift,2023-04-02 17:48:33.094000+00:00,2023-09-11 07:53:04.122000+00:00,SPICE,False,False,Engagement metrics Novel Revenue  Redshift,6c6c90a2-dc82-4db2-8581-e6b60a75d947,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a47060de-cc96-4e50-bc14-3e1b2232836e/refresh-schedule/6c6c90a2-dc82-4db2-8581-e6b60a75d947,2023-09-11 13:23:04.122000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a486a119-f3d6-482d-8ca4-06443a9af033,a486a119-f3d6-482d-8ca4-06443a9af033,Core Metrics Novels - Redshift,2023-01-20 05:31:39.496000+00:00,2023-09-11 07:32:55.341000+00:00,SPICE,False,False,Core Metrics Novels - Redshift,4be26299-480f-4677-a8d5-e3e123fd2c03,DAILY,,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a486a119-f3d6-482d-8ca4-06443a9af033/refresh-schedule/4be26299-480f-4677-a8d5-e3e123fd2c03,2023-09-11 13:02:55.341000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5255a23-4f41-4eb6-bb2a-925690c2c416,a5255a23-4f41-4eb6-bb2a-925690c2c416,coins spent by churn users per week post activation Novels,2023-05-08 11:13:10.513000+00:00,2023-09-10 11:00:11.147000+00:00,SPICE,False,False,coins spent by churn users per week post activation Novels,4d65751a-467e-408c-ad30-a7cc30af9b09,WEEKLY,SUNDAY,,Asia/Calcutta,16:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5255a23-4f41-4eb6-bb2a-925690c2c416/refresh-schedule/4d65751a-467e-408c-ad30-a7cc30af9b09,2023-09-10 16:30:11.147000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5660483-83e8-47b1-a36f-1505cc1315a7,a5660483-83e8-47b1-a36f-1505cc1315a7,coins spent by churn users per week Novels,2023-05-08 11:09:53.052000+00:00,2023-09-10 18:32:50.615000+00:00,SPICE,False,False,coins spent by churn users per week Novels,2f01c274-d39c-4f0b-a763-f9aef59986be,WEEKLY,SUNDAY,,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5660483-83e8-47b1-a36f-1505cc1315a7/refresh-schedule/2f01c274-d39c-4f0b-a763-f9aef59986be,2023-09-11 00:02:50.615000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5a3708d-7371-4798-9511-9eac943285e9,a5a3708d-7371-4798-9511-9eac943285e9,Weekly show bucket activation retention_RedShift,2023-03-30 07:14:52.024000+00:00,2023-09-04 15:57:51.342000+00:00,SPICE,False,False,Weekly show bucket activation retention_RedShift,6932b4de-6dab-449a-9588-bb8098a12a15,WEEKLY,MONDAY,,Asia/Calcutta,19:45,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5a3708d-7371-4798-9511-9eac943285e9/refresh-schedule/6932b4de-6dab-449a-9588-bb8098a12a15,2023-09-04 21:27:51.342000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5b599d8-bcd7-4161-82ab-f2be0167c43f,a5b599d8-bcd7-4161-82ab-f2be0167c43f,reactivation_rate_ldau Novels,2023-05-09 09:34:20.269000+00:00,2023-09-10 12:47:42.095000+00:00,SPICE,False,False,reactivation_rate_ldau Novels,bb6e916c-0124-413d-b9fa-9a503e90ad9a,WEEKLY,SUNDAY,,Asia/Calcutta,17:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5b599d8-bcd7-4161-82ab-f2be0167c43f/refresh-schedule/bb6e916c-0124-413d-b9fa-9a503e90ad9a,2023-09-10 18:17:42.095000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5b5c61c-486c-431d-94a6-0150a76c71de,a5b5c61c-486c-431d-94a6-0150a76c71de,Writers Registration,2023-06-29 09:27:55.524000+00:00,2023-09-11 10:28:54.163000+00:00,SPICE,False,False,Writers Registration,414b56e1-4c82-47a1-85f6-55f8595e724c,DAILY,,,Asia/Calcutta,15:50,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a5b5c61c-486c-431d-94a6-0150a76c71de/refresh-schedule/414b56e1-4c82-47a1-85f6-55f8595e724c,2023-09-11 15:58:54.163000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a62fba2b-fe12-4da0-82ee-e949fc9ea159,a62fba2b-fe12-4da0-82ee-e949fc9ea159,Retention Product Funnel,2023-01-10 17:32:42.266000+00:00,2023-09-11 06:35:39.986000+00:00,SPICE,False,False,Retention Product Funnel,66a7dbf6-91e8-4cf0-b143-d6eb72ae6083,WEEKLY,MONDAY,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a62fba2b-fe12-4da0-82ee-e949fc9ea159/refresh-schedule/66a7dbf6-91e8-4cf0-b143-d6eb72ae6083,2023-09-11 12:05:39.986000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a64208c0-3e4b-4e88-b7a1-5a0cec53bfe1,a64208c0-3e4b-4e88-b7a1-5a0cec53bfe1,WBP Weekly Reader Retention based on W0 Redshift,2023-03-21 05:58:52.236000+00:00,2023-09-11 08:21:12.696000+00:00,SPICE,False,False,WBP Weekly Reader Retention based on W0 Redshift,d2232734-fc03-4f01-907c-72bb494e3fe3,DAILY,,,Asia/Calcutta,12:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a64208c0-3e4b-4e88-b7a1-5a0cec53bfe1/refresh-schedule/d2232734-fc03-4f01-907c-72bb494e3fe3,2023-09-11 13:51:12.696000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a65af78f-c8cc-4f88-a4a7-f8f8f87ce029,a65af78f-c8cc-4f88-a4a7-f8f8f87ce029,Arrow Data Checks Redshift,2023-04-06 11:17:36.252000+00:00,2023-09-11 06:00:22.988000+00:00,SPICE,False,False,Arrow Data Checks Redshift,7aae1d8d-3905-4288-a90c-c954ecb50af5,DAILY,,,Asia/Calcutta,07:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a65af78f-c8cc-4f88-a4a7-f8f8f87ce029/refresh-schedule/7aae1d8d-3905-4288-a90c-c954ecb50af5,2023-09-11 11:30:22.988000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a65af78f-c8cc-4f88-a4a7-f8f8f87ce029,a65af78f-c8cc-4f88-a4a7-f8f8f87ce029,Arrow Data Checks Redshift,2023-04-06 11:17:36.252000+00:00,2023-09-11 06:00:22.988000+00:00,SPICE,False,False,Arrow Data Checks Redshift,8c07e93f-6a76-4519-b5f9-4ad190e89095,DAILY,,,Asia/Calcutta,05:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a65af78f-c8cc-4f88-a4a7-f8f8f87ce029/refresh-schedule/8c07e93f-6a76-4519-b5f9-4ad190e89095,2023-09-11 11:30:22.988000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a65af78f-c8cc-4f88-a4a7-f8f8f87ce029,a65af78f-c8cc-4f88-a4a7-f8f8f87ce029,Arrow Data Checks Redshift,2023-04-06 11:17:36.252000+00:00,2023-09-11 06:00:22.988000+00:00,SPICE,False,False,Arrow Data Checks Redshift,b971ed65-c159-41be-a71e-5db3def611ba,DAILY,,,Asia/Calcutta,11:30,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a65af78f-c8cc-4f88-a4a7-f8f8f87ce029/refresh-schedule/b971ed65-c159-41be-a71e-5db3def611ba,2023-09-11 11:30:22.988000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a68d3588-7a62-43f1-b325-2c7461e0f903,a68d3588-7a62-43f1-b325-2c7461e0f903,median_plot_curve_user_tag_wise Novels,2023-04-12 06:10:17.826000+00:00,2023-09-11 09:41:31.735000+00:00,SPICE,False,False,median_plot_curve_user_tag_wise Novels,7a8d689a-374e-4c16-a44f-a3304b2c924c,WEEKLY,MONDAY,,Asia/Calcutta,15:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a68d3588-7a62-43f1-b325-2c7461e0f903/refresh-schedule/7a8d689a-374e-4c16-a44f-a3304b2c924c,2023-09-11 15:11:31.735000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a7180a5b-798e-4f53-943d-80afdbc842cd,a7180a5b-798e-4f53-943d-80afdbc842cd,TPU & NPU Novels on device_id,2023-03-01 12:38:15.260000+00:00,2023-09-02 18:30:02.759000+00:00,SPICE,False,False,TPU & NPU Novels on device_id,b6d37a17-17c5-4a1f-92ef-8e0d8e46cf28,MONTHLY,,2,Asia/Calcutta,23:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a7180a5b-798e-4f53-943d-80afdbc842cd/refresh-schedule/b6d37a17-17c5-4a1f-92ef-8e0d8e46cf28,2023-09-03 00:00:02.759000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a77cdd85-c8d1-4bf4-825e-fb484b453f95,a77cdd85-c8d1-4bf4-825e-fb484b453f95,Privacy policy nudge,2023-08-17 08:40:28.888000+00:00,2023-09-11 06:18:58.884000+00:00,SPICE,False,False,Privacy policy nudge,6fc8e6be-0700-4def-b1e3-24a32e7befc8,DAILY,,,Asia/Calcutta,11:28,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a77cdd85-c8d1-4bf4-825e-fb484b453f95/refresh-schedule/6fc8e6be-0700-4def-b1e3-24a32e7befc8,2023-09-11 11:48:58.884000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a7e773ac-9b4a-4e82-82fb-dcea7d85af61,a7e773ac-9b4a-4e82-82fb-dcea7d85af61,hours_of_content_watched_before_churn_analysis_bifurcated_on_usertag,2023-05-11 12:01:03.359000+00:00,2023-09-11 07:42:36.207000+00:00,SPICE,False,False,hours_of_content_watched_before_churn_analysis_bifurcated_on_usertag,5edf3aaf-7750-438b-b8c3-3e445e69cd51,DAILY,,,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a7e773ac-9b4a-4e82-82fb-dcea7d85af61/refresh-schedule/5edf3aaf-7750-438b-b8c3-3e445e69cd51,2023-09-11 13:12:36.207000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8494658-5387-4dcb-a692-20b2f63324cb,a8494658-5387-4dcb-a692-20b2f63324cb,Categorical Data Monthly_RedShift,2023-03-23 15:02:58.713000+00:00,2023-09-02 07:40:03.406000+00:00,SPICE,False,False,Categorical Data Monthly_RedShift,2954d89e-8e8a-48e5-a05a-fff975c63324,MONTHLY,,1,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8494658-5387-4dcb-a692-20b2f63324cb/refresh-schedule/2954d89e-8e8a-48e5-a05a-fff975c63324,2023-09-02 13:10:03.406000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8494658-5387-4dcb-a692-20b2f63324cb,a8494658-5387-4dcb-a692-20b2f63324cb,Categorical Data Monthly_RedShift,2023-03-23 15:02:58.713000+00:00,2023-09-02 07:40:03.406000+00:00,SPICE,False,False,Categorical Data Monthly_RedShift,e66eab28-cefa-4767-9776-fe555558b84e,MONTHLY,,2,Asia/Calcutta,13:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8494658-5387-4dcb-a692-20b2f63324cb/refresh-schedule/e66eab28-cefa-4767-9776-fe555558b84e,2023-09-02 13:10:03.406000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a87de31e-e56f-45a6-961d-5c75b943ce6a,a87de31e-e56f-45a6-961d-5c75b943ce6a,Novels Readers Core Product All Platform Redshift,2023-03-31 17:25:27.221000+00:00,2023-09-11 09:00:03.252000+00:00,SPICE,False,False,Novels Readers Core Product All Platform Redshift,305a7d85-8aba-470a-badb-8bda663c0041,DAILY,,,Asia/Calcutta,13:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a87de31e-e56f-45a6-961d-5c75b943ce6a/refresh-schedule/305a7d85-8aba-470a-badb-8bda663c0041,2023-09-11 14:30:03.252000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8981bd8-af6c-49a7-8c29-5526993a7a6a,a8981bd8-af6c-49a7-8c29-5526993a7a6a,95P days to republish,2023-05-11 08:53:28.461000+00:00,2023-09-11 11:37:02.466000+00:00,SPICE,False,False,95P days to republish,48c85cca-3a23-4cc3-b49f-cd7059ce0e5c,WEEKLY,MONDAY,,Asia/Calcutta,16:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8981bd8-af6c-49a7-8c29-5526993a7a6a/refresh-schedule/48c85cca-3a23-4cc3-b49f-cd7059ce0e5c,2023-09-11 17:07:02.466000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8bedfae-5179-477e-9a6a-d9f157498cad,a8bedfae-5179-477e-9a6a-d9f157498cad,Notifications Opt in different sources,2023-04-28 10:17:48.160000+00:00,2023-09-10 15:00:14.651000+00:00,SPICE,False,False,Notifications Opt in different sources,9451465b-4932-4242-bdf8-a07fed84770e,DAILY,,,Asia/Calcutta,20:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a8bedfae-5179-477e-9a6a-d9f157498cad/refresh-schedule/9451465b-4932-4242-bdf8-a07fed84770e,2023-09-10 20:30:14.651000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a93c15ef-a7a6-41a4-9298-781b4b1a817a,a93c15ef-a7a6-41a4-9298-781b4b1a817a,WBP Applied Book Summary V2 Redshift,2023-03-28 11:52:26.617000+00:00,2023-09-10 12:30:54.165000+00:00,SPICE,False,False,WBP Applied Book Summary V2 Redshift,27fcce69-bc44-4499-b3a4-21b7e405033b,DAILY,,,Asia/Calcutta,18:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a93c15ef-a7a6-41a4-9298-781b4b1a817a/refresh-schedule/27fcce69-bc44-4499-b3a4-21b7e405033b,2023-09-10 18:00:54.165000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a942a549-f9b6-40ed-b74a-ab4990db199e,a942a549-f9b6-40ed-b74a-ab4990db199e,Coin Buying vs Spending New Version Redshift 2.0,2023-05-02 09:03:46.975000+00:00,2023-09-11 07:31:53.157000+00:00,SPICE,False,False,Coin Buying vs Spending New Version Redshift 2.0,ffe385f2-e001-4349-9fff-6d6c78fee348,DAILY,,,Asia/Calcutta,11:14,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a942a549-f9b6-40ed-b74a-ab4990db199e/refresh-schedule/ffe385f2-e001-4349-9fff-6d6c78fee348,2023-09-11 13:01:53.157000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a95becf6-643b-46a7-b1eb-a21a369b92e0,a95becf6-643b-46a7-b1eb-a21a369b92e0,Hubhopper_query_rs,2023-01-03 05:54:00.421000+00:00,2023-09-11 06:31:10.411000+00:00,SPICE,False,False,Hubhopper_query_rs,649cb623-d240-448a-b303-76ef46fe272b,DAILY,,,Asia/Calcutta,11:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a95becf6-643b-46a7-b1eb-a21a369b92e0/refresh-schedule/649cb623-d240-448a-b303-76ef46fe272b,2023-09-11 12:01:10.411000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a99537a6-42d8-4d8d-bc90-573281785c8d,a99537a6-42d8-4d8d-bc90-573281785c8d,platform reactivation of churned users within 7 days,2023-08-17 08:26:22.265000+00:00,2023-09-11 10:58:19.406000+00:00,SPICE,False,False,platform reactivation of churned users within 7 days,9bfb6ea6-d7a2-4839-85be-5af10777e2f4,DAILY,,,Asia/Calcutta,15:23,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a99537a6-42d8-4d8d-bc90-573281785c8d/refresh-schedule/9bfb6ea6-d7a2-4839-85be-5af10777e2f4,2023-09-11 16:28:19.406000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a998ac6d-1556-400a-a477-41e1670647fd,a998ac6d-1556-400a-a477-41e1670647fd,median_no_of_days_to_come_back_including_churn_user Novels,2023-04-12 05:52:20.447000+00:00,2023-09-11 11:48:57.539000+00:00,SPICE,False,False,median_no_of_days_to_come_back_including_churn_user Novels,fc0af9b5-0d6e-47c5-88d2-9fe20f98b1a0,WEEKLY,MONDAY,,Asia/Calcutta,17:00,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/a998ac6d-1556-400a-a477-41e1670647fd/refresh-schedule/fc0af9b5-0d6e-47c5-88d2-9fe20f98b1a0,2023-09-11 17:18:57.539000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/aa8a5405-5386-47e4-a9b1-15a23e3888d8,aa8a5405-5386-47e4-a9b1-15a23e3888d8,Novels Revenue Create Redshift,2023-04-17 18:41:05.700000+00:00,2023-09-11 10:44:37.645000+00:00,SPICE,False,False,Novels Revenue Create Redshift,82489c2c-8ca6-487b-81fd-1cea8ac3f9da,DAILY,,,Asia/Calcutta,15:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/aa8a5405-5386-47e4-a9b1-15a23e3888d8/refresh-schedule/82489c2c-8ca6-487b-81fd-1cea8ac3f9da,2023-09-11 16:14:37.645000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/aab0e7a4-3357-4219-80ca-91a6c8d8fd70,aab0e7a4-3357-4219-80ca-91a6c8d8fd70,Interstestial Ads experiment v2 Relaunch - Updated,2023-08-22 06:24:05.958000+00:00,2023-09-11 10:01:54.392000+00:00,SPICE,False,False,Interstestial Ads experiment v2 Relaunch - Updated,f936c301-d00f-4653-864f-6e26ae218676,DAILY,,,Asia/Calcutta,14:57,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/aab0e7a4-3357-4219-80ca-91a6c8d8fd70/refresh-schedule/f936c301-d00f-4653-864f-6e26ae218676,2023-09-11 15:31:54.392000+00:00
arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ab04f44b-3b0f-4699-85c9-721e9fd15347,ab04f44b-3b0f-4699-85c9-721e9fd15347,Contest New Conversion Inactive Extended Funnel Novels,2023-05-29 08:15:39.708000+00:00,2023-09-10 09:51:51.648000+00:00,SPICE,False,False,Contest New Conversion Inactive Extended Funnel Novels,b4600121-54a5-48ef-8f51-733a030394c2,WEEKLY,SUNDAY,,Asia/Calcutta,14:59,FULL_REFRESH,arn:aws:quicksight:ap-southeast-1:856517911253:dataset/ab04f44b-3b0f-4699-85c9-721e9fd15347/refresh-schedule/b4600121-54a5-48ef-8f51-733a030394c2,2023-09-10 15:21:51.648000+00:00
